Page,Device,Group,ItemID,Item,Value
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-10-30 09:12:23
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,ESENT
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,3
Event Logs,Application,,0,Generated On,2009-10-30 09:12:23
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,ESENT
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,3
Event Logs,Application,,0,Generated On,2009-10-30 09:12:23
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,ESENT
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,3
Event Logs,Application,,0,Generated On,2009-10-30 09:12:24
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,ESENT
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-10-30 09:12:27
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Windows Search Service
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-10-30 09:12:30
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,IAANTmon
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-10-30 09:13:00
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,SceCli
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-10-30 09:13:01
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-10-30 09:13:01
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,3
Event Logs,Application,,0,Generated On,2009-10-30 09:13:21
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Windows Search Service
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-10-30 09:15:51
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Outlook
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-10-30 09:20:18
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Outlook
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-10-30 11:18:22
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-10-30 11:18:22
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-10-30 11:55:40
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Outlook
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-10-30 12:18:36
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-10-30 12:18:36
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-10-30 13:20:24
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-10-30 13:20:24
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-10-30 14:24:37
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-10-30 14:24:37
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-10-30 14:51:56
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,SceCli
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-10-30 15:28:00
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-10-30 15:28:00
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-10-30 16:23:23
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,SceCli
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-10-30 16:28:25
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-10-30 16:28:25
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Warning
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-10-30 17:25:46
Event Logs,Application,,0,User,SYSTEM
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-02 09:25:39
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,SeaPort
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-02 09:25:39
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,SecurityCenter
Event Logs,Application,,0,Event Type,Warning
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-02 09:25:40
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Microsoft Fax
Event Logs,Application,,0,Event Type,Warning
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-02 09:25:40
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Microsoft Fax
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-02 09:25:41
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,ESENT
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-02 09:25:41
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,ESENT
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-02 09:25:45
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Windows Search Service
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-02 09:29:02
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,SeaPort
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-02 09:29:03
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,SecurityCenter
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-02 09:29:03
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,ESENT
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-02 09:29:03
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,ESENT
Event Logs,Application,,0,Event Type,Warning
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-02 09:29:03
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Microsoft Fax
Event Logs,Application,,0,Event Type,Warning
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-02 09:29:03
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Microsoft Fax
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,3
Event Logs,Application,,0,Generated On,2009-11-02 09:29:04
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,ESENT
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,3
Event Logs,Application,,0,Generated On,2009-11-02 09:29:04
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,ESENT
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,3
Event Logs,Application,,0,Generated On,2009-11-02 09:29:04
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,ESENT
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-02 09:29:08
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Windows Search Service
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-02 09:29:09
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,IAANTmon
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-02 09:29:47
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,SceCli
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-02 09:29:49
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-02 09:29:49
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,3
Event Logs,Application,,0,Generated On,2009-11-02 09:30:06
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Windows Search Service
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-02 09:31:31
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Outlook
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-02 09:39:20
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Outlook
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-02 10:32:08
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-02 10:32:08
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-02 11:35:59
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-02 11:35:59
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-02 12:38:53
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-02 12:38:53
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-02 13:39:04
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-02 13:39:04
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-02 14:45:14
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-02 14:45:14
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-02 16:37:41
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,SceCli
Event Logs,Application,,0,Event Type,Warning
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-02 17:24:32
Event Logs,Application,,0,User,SYSTEM
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-03 09:22:00
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,SeaPort
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-03 09:22:00
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,SecurityCenter
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-03 09:22:01
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,ESENT
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-03 09:22:01
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,ESENT
Event Logs,Application,,0,Event Type,Warning
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-03 09:22:01
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Microsoft Fax
Event Logs,Application,,0,Event Type,Warning
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-03 09:22:01
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Microsoft Fax
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-03 09:22:05
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Windows Search Service
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-03 09:22:06
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,IAANTmon
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,3
Event Logs,Application,,0,Generated On,2009-11-03 09:22:07
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Windows Search Service
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-03 09:22:31
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-03 09:22:31
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-03 09:22:31
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,SceCli
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-03 09:29:43
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Outlook
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-03 11:26:42
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-03 11:26:42
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-03 14:42:02
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,SceCli
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-03 15:37:09
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-03 15:37:09
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-03 16:16:20
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,SceCli
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-03 16:41:22
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-03 16:41:22
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Warning
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-03 17:29:52
Event Logs,Application,,0,User,SYSTEM
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-04 09:33:12
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,SeaPort
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-04 09:33:13
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,SecurityCenter
Event Logs,Application,,0,Event Type,Warning
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-04 09:33:13
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Microsoft Fax
Event Logs,Application,,0,Event Type,Warning
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-04 09:33:13
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Microsoft Fax
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-04 09:33:14
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,ESENT
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-04 09:33:14
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,ESENT
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-04 09:33:19
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Windows Search Service
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-04 09:33:20
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,IAANTmon
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,3
Event Logs,Application,,0,Generated On,2009-11-04 09:33:21
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Windows Search Service
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-04 09:33:49
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,SceCli
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-04 09:33:50
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-04 09:33:50
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-04 09:35:58
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,SeaPort
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-04 09:35:58
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,SecurityCenter
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-04 09:35:59
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,IAANTmon
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-04 09:35:59
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,ESENT
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-04 09:35:59
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,ESENT
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,3
Event Logs,Application,,0,Generated On,2009-11-04 09:35:59
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,ESENT
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,3
Event Logs,Application,,0,Generated On,2009-11-04 09:35:59
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,ESENT
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,3
Event Logs,Application,,0,Generated On,2009-11-04 09:35:59
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,ESENT
Event Logs,Application,,0,Event Type,Warning
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-04 09:35:59
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Microsoft Fax
Event Logs,Application,,0,Event Type,Warning
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-04 09:35:59
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Microsoft Fax
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-04 09:36:07
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Windows Search Service
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-04 09:36:11
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-04 09:36:11
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-04 09:36:11
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,SceCli
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,3
Event Logs,Application,,0,Generated On,2009-11-04 09:36:58
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Windows Search Service
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-04 09:38:05
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Outlook
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-04 09:41:07
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Outlook
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-04 11:27:52
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,SceCli
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-04 13:55:02
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-04 13:55:02
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-04 15:59:19
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-04 15:59:19
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-04 16:33:19
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,SceCli
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-04 17:04:10
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-04 17:04:10
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Warning
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-04 17:35:51
Event Logs,Application,,0,User,SYSTEM
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-05 09:43:17
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,SeaPort
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-05 09:43:17
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,SecurityCenter
Event Logs,Application,,0,Event Type,Warning
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-05 09:43:17
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Microsoft Fax
Event Logs,Application,,0,Event Type,Warning
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-05 09:43:17
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Microsoft Fax
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-05 09:43:18
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,ESENT
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-05 09:43:18
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,ESENT
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,1
Event Logs,Application,,0,Generated On,2009-11-05 09:43:20
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,Windows Search Service
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-05 09:43:21
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,IAANTmon
Event Logs,Application,,0,Event Type,Information
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-05 09:43:23
Event Logs,Application,,0,User,
Event Logs,Application,,0,Source,SceCli
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
Event Logs,Application,,0,Generated On,2009-11-05 11:53:12
Event Logs,Application,,0,User,Clara
Event Logs,Application,,0,Source,Userenv
Event Logs,Application,,0,Event Type,Error
Event Logs,Application,,0,Category,None
